"November 6, 2018 General Election Official Canvass Ballots Cast",,,,,,,
County Name,Precinct Name,Precinct Code,Region Name,Media Market,Registered Voters,Total Voters,Turnout Percentage
Lucas,OREGON 6,ABN,Northwest,Toledo,935,598,63.9572192513369%
Lucas,OREGON 7,ABO,Northwest,Toledo,1329,845,63.581640331076%
Lucas,OREGON 8,ABP,Northwest,Toledo,1320,620,46.969696969697%
Lucas,OREGON 9,ABQ,Northwest,Toledo,1346,657,48.8112927191679%
Lucas,SYLVANIA CITY 1,ABR,Northwest,Toledo,1293,866,66.9760247486466%
Lucas,SYLVANIA CITY 10,ABS,Northwest,Toledo,1234,615,49.837925445705%
Lucas,SYLVANIA CITY 11,ABT,Northwest,Toledo,907,609,67.1444321940463%
Lucas,SYLVANIA CITY 12,ABU,Northwest,Toledo,1090,652,59.8165137614679%
Lucas,SYLVANIA CITY 13,ABV,Northwest,Toledo,1022,696,68.1017612524462%
Lucas,SYLVANIA CITY 2,ACC,Northwest,Toledo,1214,739,60.8731466227348%
Lucas,SYLVANIA CITY 3,ACI,Northwest,Toledo,875,556,63.5428571428571%
Lucas,SYLVANIA CITY 4,ACJ,Northwest,Toledo,1014,663,65.3846153846154%
Lucas,SYLVANIA CITY 5,ACK,Northwest,Toledo,1281,862,67.2911787665886%
Lucas,SYLVANIA CITY 6,ACL,Northwest,Toledo,1280,710,55.46875%
Lucas,SYLVANIA CITY 7,ACM,Northwest,Toledo,1039,495,47.6419634263715%
Lucas,SYLVANIA CITY 8,ACN,Northwest,Toledo,851,579,68.0376028202115%
Lucas,SYLVANIA CITY 9,ACO,Northwest,Toledo,939,546,58.14696485623%
Lucas,TOLEDO 1A,ACP,Northwest,Toledo,1137,558,49.0765171503958%
Lucas,TOLEDO 1C,ACR,Northwest,Toledo,828,407,49.1545893719807%
Lucas,TOLEDO 1D,ACS,Northwest,Toledo,1339,754,56.3106796116505%
Lucas,TOLEDO 1E,ACT,Northwest,Toledo,754,237,31.4323607427056%
Lucas,TOLEDO 1F,ACU,Northwest,Toledo,973,528,54.2651593011305%
Lucas,TOLEDO 1G,ACV,Northwest,Toledo,953,472,49.5278069254984%
Lucas,TOLEDO 1H,ACW,Northwest,Toledo,758,415,54.7493403693931%
Lucas,TOLEDO 1I,ACX,Northwest,Toledo,1120,545,48.6607142857143%
Lucas,TOLEDO 1J,ACY,Northwest,Toledo,766,445,58.0939947780679%
Lucas,TOLEDO 1B,ADA,Northwest,Toledo,606,293,48.3498349834984%
Lucas,TOLEDO 2A,ADG,Northwest,Toledo,684,179,26.1695906432749%
Lucas,TOLEDO 2B,ADH,Northwest,Toledo,844,183,21.6824644549763%
Lucas,TOLEDO 2C,ADI,Northwest,Toledo,1270,350,27.5590551181102%
Lucas,TOLEDO 2E,ADK,Northwest,Toledo,1339,253,18.8946975354742%
Lucas,TOLEDO 2D,ADQ,Northwest,Toledo,654,171,26.1467889908257%
Lucas,TOLEDO 2F,ADR,Northwest,Toledo,1134,216,19.047619047619%
Lucas,TOLEDO 3A,ADT,Northwest,Toledo,810,305,37.6543209876543%
Lucas,TOLEDO 3B,ADU,Northwest,Toledo,1343,576,42.8890543559196%
Lucas,TOLEDO 3C,ADV,Northwest,Toledo,1146,383,33.4205933682373%
Lucas,TOLEDO 3D,ADW,Northwest,Toledo,911,451,49.5060373216246%
Lucas,TOLEDO 3E,ADX,Northwest,Toledo,884,435,49.2081447963801%
Lucas,TOLEDO 3F,ADY,Northwest,Toledo,841,302,35.909631391201%
Lucas,TOLEDO 3G,ADZ,Northwest,Toledo,825,432,52.3636363636364%
Lucas,TOLEDO 3H,AEA,Northwest,Toledo,1301,577,44.3504996156802%
Lucas,TOLEDO 3I,AEC,Northwest,Toledo,616,213,34.5779220779221%
Lucas,TOLEDO 3J,AED,Northwest,Toledo,888,419,47.1846846846847%
Lucas,TOLEDO 3K,AEE,Northwest,Toledo,923,323,34.9945828819068%
Lucas,TOLEDO 3L,AEF,Northwest,Toledo,817,420,51.4075887392901%
Lucas,TOLEDO 4A,AEO,Northwest,Toledo,773,258,33.3764553686934%
Lucas,TOLEDO 4B,AEP,Northwest,Toledo,668,316,47.3053892215569%
Lucas,TOLEDO 4C,AER,Northwest,Toledo,759,220,28.9855072463768%
Lucas,TOLEDO 4D,AES,Northwest,Toledo,1040,398,38.2692307692308%
Lucas,TOLEDO 4E,AET,Northwest,Toledo,1181,451,38.1879762912786%
Lucas,TOLEDO 4F,AEU,Northwest,Toledo,658,210,31.9148936170213%
Lucas,TOLEDO 4G,AEV,Northwest,Toledo,831,279,33.5740072202166%
Lucas,TOLEDO 4H,AEW,Northwest,Toledo,829,251,30.2774427020507%
Lucas,TOLEDO 5A,AFF,Northwest,Toledo,1113,490,44.0251572327044%
Lucas,TOLEDO 5B,AFG,Northwest,Toledo,1107,622,56.1878952122855%
Lucas,TOLEDO 5C,AFH,Northwest,Toledo,844,436,51.6587677725119%
Lucas,TOLEDO 5D,AFI,Northwest,Toledo,999,529,52.952952952953%
Lucas,TOLEDO 5E,AFJ,Northwest,Toledo,1130,503,44.5132743362832%
Lucas,TOLEDO 5F,AFK,Northwest,Toledo,718,383,53.3426183844011%
Lucas,TOLEDO 5G,AFL,Northwest,Toledo,863,453,52.4913093858633%
Lucas,TOLEDO 5H,AFM,Northwest,Toledo,738,426,57.7235772357724%
Lucas,TOLEDO 5I,AFN,Northwest,Toledo,1308,903,69.0366972477064%
Lucas,TOLEDO 5J,AFO,Northwest,Toledo,956,546,57.1129707112971%
Lucas,TOLEDO 6A,AFV,Northwest,Toledo,1080,589,54.537037037037%
Lucas,TOLEDO 6B,AFW,Northwest,Toledo,807,417,51.6728624535316%
Lucas,TOLEDO 6C,AFX,Northwest,Toledo,1211,526,43.4351775392238%
Lucas,TOLEDO 6D,AFY,Northwest,Toledo,1113,470,42.2282120395328%
Lucas,TOLEDO 6E,AFZ,Northwest,Toledo,957,439,45.8725182863114%
Lucas,TOLEDO 6F,AGA,Northwest,Toledo,1092,280,25.6410256410256%
Lucas,TOLEDO 6G,AGB,Northwest,Toledo,921,489,53.0944625407166%
Lucas,TOLEDO 6H,AGC,Northwest,Toledo,928,442,47.6293103448276%
Lucas,TOLEDO 14H,AGD,Northwest,Toledo,878,412,46.9248291571754%
Lucas,TOLEDO 14I,AGE,Northwest,Toledo,965,368,38.1347150259067%
Lucas,TOLEDO 7A,AGL,Northwest,Toledo,816,388,47.5490196078431%
Lucas,TOLEDO 7B,AGM,Northwest,Toledo,1017,254,24.9754178957719%
Lucas,TOLEDO 7C,AGN,Northwest,Toledo,855,583,68.187134502924%
Lucas,TOLEDO 7D,AGO,Northwest,Toledo,1046,680,65.0095602294455%
Lucas,TOLEDO 7E,AGP,Northwest,Toledo,832,396,47.5961538461539%
Lucas,TOLEDO 7G,AGR,Northwest,Toledo,1087,658,60.5335786568537%
Lucas,TOLEDO 7I,AGT,Northwest,Toledo,662,399,60.2719033232628%
Lucas,TOLEDO 7F,AGZ,Northwest,Toledo,614,409,66.6123778501629%
Lucas,TOLEDO 7H,AHA,Northwest,Toledo,539,360,66.7903525046382%
Lucas,TOLEDO 8A,AHB,Northwest,Toledo,1072,263,24.5335820895522%
Lucas,TOLEDO 8B,AHC,Northwest,Toledo,857,345,40.2567094515753%
Lucas,TOLEDO 8C,AHD,Northwest,Toledo,699,286,40.9155937052933%
Lucas,TOLEDO 8D,AHE,Northwest,Toledo,1009,353,34.9851337958375%
Lucas,TOLEDO 8E,AHF,Northwest,Toledo,1140,286,25.0877192982456%
Lucas,TOLEDO 8F,AHG,Northwest,Toledo,1098,366,33.3333333333333%
Lucas,TOLEDO 8G,AHH,Northwest,Toledo,1039,367,35.3224254090472%
Lucas,TOLEDO 8H,AHI,Northwest,Toledo,1085,321,29.5852534562212%
Lucas,TOLEDO 9A,AHR,Northwest,Toledo,888,375,42.2297297297297%
Lucas,TOLEDO 9C,AHT,Northwest,Toledo,1029,388,37.7065111758989%
Lucas,TOLEDO 9D,AHU,Northwest,Toledo,1257,506,40.2545743834527%
Lucas,TOLEDO 9E,AHV,Northwest,Toledo,1028,525,51.0700389105058%
Lucas,TOLEDO 9F,AHW,Northwest,Toledo,1348,458,33.9762611275964%
Lucas,TOLEDO 9G,AHX,Northwest,Toledo,1109,513,46.2578899909829%
Lucas,TOLEDO 9H,AHY,Northwest,Toledo,663,308,46.4555052790347%
Lucas,TOLEDO 10A,AIJ,Northwest,Toledo,879,288,32.7645051194539%
Lucas,TOLEDO 10C,AIL,Northwest,Toledo,874,348,39.8169336384439%
Lucas,TOLEDO 10D,AIM,Northwest,Toledo,924,356,38.5281385281385%
Lucas,TOLEDO 10E,AIN,Northwest,Toledo,756,275,36.3756613756614%
Lucas,TOLEDO 10F,AIO,Northwest,Toledo,477,189,39.622641509434%
Lucas,TOLEDO 10G,AIP,Northwest,Toledo,857,514,59.9766627771295%
Lucas,TOLEDO 10I,AIR,Northwest,Toledo,876,452,51.5981735159817%
Lucas,TOLEDO 10H,AIS,Northwest,Toledo,765,368,48.1045751633987%
Lucas,TOLEDO 10B,AIW,Northwest,Toledo,832,351,42.1875%
Lucas,TOLEDO 11A,AIY,Northwest,Toledo,945,391,41.3756613756614%
Lucas,TOLEDO 11B,AIZ,Northwest,Toledo,884,288,32.579185520362%
Lucas,TOLEDO 11C,AJA,Northwest,Toledo,1031,480,46.556741028128%
Lucas,TOLEDO 11D,AJB,Northwest,Toledo,915,362,39.5628415300546%
Lucas,TOLEDO 11E,AJC,Northwest,Toledo,1032,443,42.9263565891473%
Lucas,TOLEDO 11F,AJD,Northwest,Toledo,859,404,47.0314318975553%
Lucas,TOLEDO 11G,AJE,Northwest,Toledo,924,407,44.047619047619%
Lucas,TOLEDO 11H,AJF,Northwest,Toledo,582,268,46.0481099656357%
Lucas,TOLEDO 12A,AJP,Northwest,Toledo,974,516,52.9774127310062%
Lucas,TOLEDO 12B,AJQ,Northwest,Toledo,1388,866,62.3919308357349%
Lucas,TOLEDO 12C,AJR,Northwest,Toledo,962,559,58.1081081081081%
Lucas,TOLEDO 12D,AJS,Northwest,Toledo,1312,923,70.3506097560976%
Lucas,TOLEDO 12G,AJV,Northwest,Toledo,1265,612,48.3794466403162%
Lucas,TOLEDO 12H,AJW,Northwest,Toledo,878,312,35.5353075170843%
Lucas,TOLEDO 12E,AKD,Northwest,Toledo,1032,198,19.1860465116279%
Lucas,TOLEDO 12F,AKE,Northwest,Toledo,971,492,50.6694129763131%
Lucas,TOLEDO 13A,AKJ,Northwest,Toledo,587,218,37.1379897785349%
Lucas,TOLEDO 13B,AKK,Northwest,Toledo,987,477,48.3282674772036%
Lucas,TOLEDO 13C,AKL,Northwest,Toledo,638,238,37.3040752351097%
Lucas,TOLEDO 13D,AKM,Northwest,Toledo,1186,491,41.3996627318718%
Lucas,TOLEDO 13E,AKN,Northwest,Toledo,756,398,52.6455026455027%
Lucas,TOLEDO 13G,AKP,Northwest,Toledo,984,413,41.9715447154472%
Lucas,TOLEDO 13H,AKQ,Northwest,Toledo,734,320,43.5967302452316%
Lucas,TOLEDO 13F,AKW,Northwest,Toledo,1203,408,33.9152119700748%
Lucas,TOLEDO 14A,ALA,Northwest,Toledo,796,287,36.0552763819095%
Lucas,TOLEDO 14B,ALB,Northwest,Toledo,722,251,34.7645429362881%
Lucas,TOLEDO 14C,ALC,Northwest,Toledo,774,290,37.4677002583979%
Lucas,TOLEDO 14D,ALD,Northwest,Toledo,1101,548,49.7729336966394%
Lucas,TOLEDO 14F,ALF,Northwest,Toledo,750,281,37.4666666666667%
Lucas,TOLEDO 14G,ALG,Northwest,Toledo,665,234,35.187969924812%
Lucas,TOLEDO 14E,ALM,Northwest,Toledo,782,288,36.8286445012788%
Lucas,TOLEDO 15A,ALQ,Northwest,Toledo,1050,339,32.2857142857143%
Lucas,TOLEDO 15B,ALR,Northwest,Toledo,973,563,57.8622816032888%
Lucas,TOLEDO 15C,ALS,Northwest,Toledo,963,381,39.5638629283489%
Lucas,TOLEDO 15D,ALT,Northwest,Toledo,979,494,50.4596527068437%
Lucas,TOLEDO 15E,ALU,Northwest,Toledo,890,520,58.4269662921348%
Lucas,TOLEDO 15F,ALV,Northwest,Toledo,1054,437,41.46110056926%
Lucas,TOLEDO 15G,ALW,Northwest,Toledo,1244,295,23.7138263665595%
Lucas,TOLEDO 15H,ALX,Northwest,Toledo,513,177,34.5029239766082%
Lucas,TOLEDO 15I,ALY,Northwest,Toledo,980,490,50%
Lucas,TOLEDO 16A,AMG,Northwest,Toledo,947,613,64.7307286166843%
Lucas,TOLEDO 16B,AMH,Northwest,Toledo,944,432,45.7627118644068%
Lucas,TOLEDO 16C,AMI,Northwest,Toledo,640,315,49.21875%
Lucas,TOLEDO 16D,AMJ,Northwest,Toledo,788,528,67.005076142132%
Lucas,TOLEDO 16E,AMK,Northwest,Toledo,1231,651,52.8838342810723%
Lucas,TOLEDO 16G,AMM,Northwest,Toledo,937,668,71.2913553895411%
Lucas,TOLEDO 16H,AMN,Northwest,Toledo,509,331,65.0294695481336%
Lucas,TOLEDO 16I,AMO,Northwest,Toledo,667,278,41.6791604197901%
Lucas,TOLEDO 16J,AMP,Northwest,Toledo,1152,687,59.6354166666667%
Lucas,TOLEDO 16F,AMX,Northwest,Toledo,617,272,44.0842787682334%
Lucas,TOLEDO 17A,AMZ,Northwest,Toledo,1330,368,27.6691729323308%
Lucas,TOLEDO 17B,ANA,Northwest,Toledo,874,201,22.9977116704806%
Lucas,TOLEDO 17C,ANB,Northwest,Toledo,780,208,26.6666666666667%
Lucas,TOLEDO 17E,AND,Northwest,Toledo,652,199,30.521472392638%
Lucas,TOLEDO 17F,ANE,Northwest,Toledo,911,207,22.7222832052689%
Lucas,TOLEDO 17D,ANJ,Northwest,Toledo,1362,316,23.201174743025%
Lucas,TOLEDO 18A,ANO,Northwest,Toledo,856,226,26.4018691588785%
Lucas,TOLEDO 18B,ANP,Northwest,Toledo,843,237,28.1138790035587%
Lucas,TOLEDO 18C,ANQ,Northwest,Toledo,662,90,13.595166163142%
Lucas,TOLEDO 18D,ANR,Northwest,Toledo,923,315,34.1278439869989%
Lucas,TOLEDO 18E,ANS,Northwest,Toledo,883,361,40.8833522083805%
Lucas,TOLEDO 18F,ANT,Northwest,Toledo,908,236,25.9911894273128%
Lucas,TOLEDO 19A,ANY,Northwest,Toledo,927,254,27.4002157497303%
Lucas,TOLEDO 19B,ANZ,Northwest,Toledo,1233,282,22.8710462287105%
Lucas,TOLEDO 19D,AOB,Northwest,Toledo,975,245,25.1282051282051%
Lucas,TOLEDO 19E,AOC,Northwest,Toledo,915,214,23.3879781420765%
Lucas,TOLEDO 19C,AOG,Northwest,Toledo,1012,188,18.5770750988142%
Lucas,TOLEDO 20A,AOJ,Northwest,Toledo,787,217,27.5730622617535%
Lucas,TOLEDO 20C,AOL,Northwest,Toledo,1237,410,33.1447049312854%
Lucas,TOLEDO 20D,AOM,Northwest,Toledo,780,252,32.3076923076923%
Lucas,TOLEDO 20E,AON,Northwest,Toledo,606,142,23.4323432343234%
Lucas,TOLEDO 20F,AOO,Northwest,Toledo,961,300,31.2174817898023%
Lucas,TOLEDO 20B,AOS,Northwest,Toledo,968,306,31.6115702479339%
Lucas,TOLEDO 21A,AOU,Northwest,Toledo,990,486,49.0909090909091%
Lucas,TOLEDO 21B,AOV,Northwest,Toledo,753,400,53.1208499335989%
Lucas,TOLEDO 21C,AOW,Northwest,Toledo,774,473,61.1111111111111%
Lucas,TOLEDO 21D,AOX,Northwest,Toledo,975,580,59.4871794871795%
Lucas,TOLEDO 21E,AOY,Northwest,Toledo,825,437,52.969696969697%
Lucas,TOLEDO 21F,AOZ,Northwest,Toledo,600,330,55%
Lucas,TOLEDO 21G,APA,Northwest,Toledo,1106,558,50.4520795660036%
Lucas,TOLEDO 21H,APB,Northwest,Toledo,974,557,57.1868583162218%
Lucas,TOLEDO 21I,APK,Northwest,Toledo,1011,523,51.730959446093%
Lucas,TOLEDO 21J,APL,Northwest,Toledo,979,532,54.341164453524%
Lucas,TOLEDO 22A,APP,Northwest,Toledo,948,545,57.4894514767933%
Lucas,TOLEDO 22B,APQ,Northwest,Toledo,650,442,68%
Lucas,TOLEDO 22C,APR,Northwest,Toledo,856,565,66.0046728971963%
Lucas,TOLEDO 22D,APS,Northwest,Toledo,927,456,49.1909385113269%
Lucas,TOLEDO 22E,APT,Northwest,Toledo,897,484,53.9576365663322%
Lucas,TOLEDO 22F,APU,Northwest,Toledo,779,432,55.4557124518614%
Lucas,TOLEDO 22G,APV,Northwest,Toledo,863,584,67.6709154113557%
Lucas,TOLEDO 22H,APW,Northwest,Toledo,922,525,56.941431670282%
Lucas,TOLEDO 22I,APX,Northwest,Toledo,659,359,54.4764795144158%
Lucas,TOLEDO 23A,AQG,Northwest,Toledo,1027,553,53.8461538461539%
Lucas,TOLEDO 23B,AQH,Northwest,Toledo,992,568,57.258064516129%
Lucas,TOLEDO 23C,AQI,Northwest,Toledo,1216,575,47.2861842105263%
Lucas,TOLEDO 23D,AQJ,Northwest,Toledo,894,456,51.006711409396%
Lucas,TOLEDO 23E,AQK,Northwest,Toledo,826,551,66.7070217917675%
Lucas,TOLEDO 23F,AQL,Northwest,Toledo,736,270,36.6847826086957%
Lucas,TOLEDO 23G,AQM,Northwest,Toledo,836,469,56.1004784688995%
Lucas,TOLEDO 23H,AQN,Northwest,Toledo,1080,557,51.5740740740741%
Lucas,TOLEDO 23I,AQO,Northwest,Toledo,989,398,40.2426693629929%
Lucas,TOLEDO 23J,AQP,Northwest,Toledo,1113,600,53.9083557951482%
Lucas,TOLEDO 23K,AQQ,Northwest,Toledo,824,477,57.8883495145631%
Lucas,TOLEDO 23L,AQR,Northwest,Toledo,767,406,52.9335071707953%
Lucas,TOLEDO 24A,AQZ,Northwest,Toledo,1379,566,41.0442349528644%
Lucas,TOLEDO 24B,ARA,Northwest,Toledo,831,460,55.3549939831528%
Lucas,TOLEDO 24C,ARB,Northwest,Toledo,885,494,55.819209039548%
Lucas,TOLEDO 24E,ARD,Northwest,Toledo,1237,659,53.2740501212611%
Lucas,TOLEDO 24F,ARE,Northwest,Toledo,1088,401,36.8566176470588%
Lucas,TOLEDO 24G,ARF,Northwest,Toledo,688,404,58.7209302325581%
Lucas,TOLEDO 24H,ARG,Northwest,Toledo,686,329,47.9591836734694%
Lucas,TOLEDO 24I,ARH,Northwest,Toledo,1135,523,46.079295154185%
Lucas,TOLEDO 24J,ARI,Northwest,Toledo,739,520,70.3653585926928%
Lucas,TOLEDO 24K,ARJ,Northwest,Toledo,1306,628,48.0857580398162%
Lucas,TOLEDO 24D,ARO,Northwest,Toledo,850,357,42%
Lucas,HARDING 1,ARQ,Northwest,Toledo,534,404,75.6554307116105%
Lucas,JERUSALEM 1,ARR,Northwest,Toledo,1023,631,61.6813294232649%
Lucas,JERUSALEM 2,ARS,Northwest,Toledo,1139,645,56.6286215978929%
Lucas,MONCLOVA 1,ARV,Northwest,Toledo,1080,725,67.1296296296296%
Lucas,MONCLOVA 2,ARW,Northwest,Toledo,1451,1081,74.500344589938%
Lucas,MONCLOVA 3,ARX,Northwest,Toledo,1354,877,64.7710487444609%
Lucas,MONCLOVA 4,ARY,Northwest,Toledo,1227,716,58.3537082314588%
Lucas,OTTAWA HILLS 1,ASA,Northwest,Toledo,1302,888,68.2027649769585%
Lucas,OTTAWA HILLS 2,ASB,Northwest,Toledo,1261,858,68.0412371134021%
Lucas,OTTAWA HILLS 3,ASC,Northwest,Toledo,1099,731,66.5150136487716%
Lucas,PROVIDENCE 1,ASH,Northwest,Toledo,861,514,59.6980255516841%
Lucas,PROVIDENCE 2,ASI,Northwest,Toledo,831,554,66.6666666666667%
Lucas,PROVIDENCE 3,ASJ,Northwest,Toledo,746,464,62.1983914209115%
Lucas,RICHFIELD 1,ASK,Northwest,Toledo,1164,794,68.213058419244%
Lucas,SPENCER 1,ASM,Northwest,Toledo,1326,694,52.3378582202112%
Lucas,SPRINGFIELD 1,ASO,Northwest,Toledo,1237,610,49.3128536782538%
Lucas,SPRINGFIELD 10,ASP,Northwest,Toledo,1318,530,40.2124430955994%
Lucas,SPRINGFIELD 11,ASQ,Northwest,Toledo,1376,886,64.3895348837209%
Lucas,SPRINGFIELD 12,ASR,Northwest,Toledo,1241,783,63.0942788074134%
Lucas,SPRINGFIELD 13,ASS,Northwest,Toledo,1113,561,50.4043126684636%
Lucas,SPRINGFIELD 14,AST,Northwest,Toledo,624,450,72.1153846153846%
Lucas,SPRINGFIELD 15,ASU,Northwest,Toledo,1060,616,58.1132075471698%
Lucas,SPRINGFIELD 16,ASV,Northwest,Toledo,1162,583,50.1721170395869%
Lucas,SPRINGFIELD 2,ASZ,Northwest,Toledo,1349,787,58.3395107487027%
Lucas,SPRINGFIELD 3,ATC,Northwest,Toledo,1294,676,52.241112828439%
Lucas,SPRINGFIELD 4,ATD,Northwest,Toledo,1321,516,39.0613171839516%
Lucas,SPRINGFIELD 5,ATE,Northwest,Toledo,1109,517,46.6185752930568%
Lucas,SPRINGFIELD 6,ATF,Northwest,Toledo,1129,666,58.9902568644818%
Lucas,SPRINGFIELD 7,ATG,Northwest,Toledo,1235,700,56.6801619433198%
Lucas,SPRINGFIELD 8,ATH,Northwest,Toledo,1270,684,53.8582677165354%
Lucas,SPRINGFIELD 9,ATI,Northwest,Toledo,1308,830,63.4556574923547%
Lucas,SWANTON 1,ATJ,Northwest,Toledo,662,333,50.3021148036254%
Lucas,SWANTON 2,ATK,Northwest,Toledo,993,547,55.0855991943605%
Lucas,SWANTON 3,ATL,Northwest,Toledo,458,264,57.6419213973799%
Lucas,SYLVANIA TOWNSHIP A,ATM,Northwest,Toledo,1237,706,57.0735650767987%
Lucas,SYLVANIA TOWNSHIP B,ATO,Northwest,Toledo,1269,779,61.3869188337273%
Lucas,SYLVANIA TOWNSHIP C,ATP,Northwest,Toledo,1256,797,63.4554140127389%
Lucas,SYLVANIA TOWNSHIP D,ATQ,Northwest,Toledo,1028,688,66.9260700389105%
Lucas,SYLVANIA TOWNSHIP E,ATR,Northwest,Toledo,1283,836,65.1597817614965%
Lucas,SYLVANIA TOWNSHIP F,ATS,Northwest,Toledo,1190,635,53.3613445378151%
Lucas,SYLVANIA TOWNSHIP G,ATT,Northwest,Toledo,1075,708,65.8604651162791%
Lucas,SYLVANIA TOWNSHIP H,ATU,Northwest,Toledo,963,676,70.1973001038422%
Lucas,SYLVANIA TOWNSHIP I,ATV,Northwest,Toledo,943,637,67.5503711558855%
Lucas,SYLVANIA TOWNSHIP L,ATY,Northwest,Toledo,1024,632,61.71875%
Lucas,SYLVANIA TOWNSHIP M,ATZ,Northwest,Toledo,1259,661,52.5019857029388%
Lucas,SYLVANIA TOWNSHIP N,AUA,Northwest,Toledo,693,458,66.0894660894661%
Lucas,SYLVANIA TOWNSHIP O,AUB,Northwest,Toledo,968,585,60.4338842975207%
Lucas,SYLVANIA TOWNSHIP Q,AUD,Northwest,Toledo,1484,954,64.2857142857143%
Lucas,SYLVANIA TOWNSHIP R,AUE,Northwest,Toledo,778,519,66.7095115681234%
Lucas,SYLVANIA TOWNSHIP S,AUF,Northwest,Toledo,1073,648,60.3914259086673%
Lucas,SYLVANIA TOWNSHIP T,AUG,Northwest,Toledo,871,562,64.5235361653272%
Lucas,SYLVANIA TOWNSHIP U,AUH,Northwest,Toledo,942,530,56.2632696390658%
Lucas,WASHINGTON 1,AUN,Northwest,Toledo,1030,621,60.2912621359223%
Lucas,WASHINGTON 2,AUO,Northwest,Toledo,1154,544,47.1403812824957%
Lucas,WATERVILLE CITY 1,AUR,Northwest,Toledo,1029,617,59.9611273080661%
Lucas,WATERVILLE CITY 2,AUT,Northwest,Toledo,1071,690,64.4257703081233%
Lucas,WATERVILLE CITY 3,AUU,Northwest,Toledo,1089,723,66.3911845730028%
Lucas,WATERVILLE CITY 4,AUV,Northwest,Toledo,1038,787,75.8188824662813%
Lucas,WATERVILLE TWP A,AUW,Northwest,Toledo,1204,722,59.9667774086379%
Lucas,WATERVILLE TWP B,AUX,Northwest,Toledo,1218,802,65.8456486042693%
Lucas,WATERVILLE TWP D,AUY,Northwest,Toledo,758,515,67.9419525065963%
Lucas,WATERVILLE TWP E,AUZ,Northwest,Toledo,712,452,63.4831460674157%
Lucas,WATERVILLE TWP C,AVA,Northwest,Toledo,993,598,60.2215508559919%
Lucas,MONCLOVA 6,AVD,Northwest,Toledo,863,561,65.0057937427578%
Lucas,MONCLOVA 7,AVE,Northwest,Toledo,1427,961,67.344078486335%
Lucas,MONCLOVA 8,AVJ,Northwest,Toledo,878,577,65.7175398633257%
Lucas,MONCLOVA 9,AVK,Northwest,Toledo,1069,725,67.8203928905519%
Lucas,MONCLOVA 5,AVL,Northwest,Toledo,1494,1093,73.1593038821955%
Lucas,SYLVANIA TOWNSHIP J,AVT,Northwest,Toledo,1297,888,68.4656900539707%
Lucas,SYLVANIA TOWNSHIP K,AVU,Northwest,Toledo,1294,835,64.5285935085008%
Lucas,SYLVANIA TOWNSHIP P,AVV,Northwest,Toledo,1203,760,63.1753948462178%
Lucas,TOLEDO 9B,AVZ,Northwest,Toledo,1316,515,39.1337386018237%
Lucas,TOLEDO 7J,AWA,Northwest,Toledo,409,257,62.8361858190709%
Madison,LONDON 1-A,AAA,Central,Columbus,445,226,50.7865168539326%
Madison,LONDON 1-B,AAB,Central,Columbus,1664,812,48.7980769230769%
Madison,LONDON 2,AAC,Central,Columbus,1506,918,60.9561752988048%
Madison,LONDON 3,AAD,Central,Columbus,1011,376,37.190900098912%
Madison,LONDON 4,AAE,Central,Columbus,1481,700,47.2653612424038%
Madison,CANAAN,AAG,Central,Columbus,1571,978,62.2533418204965%
Madison,PLAIN CITY EAST,AAH,Central,Columbus,923,518,56.1213434452871%
Madison,PLAIN CITY WEST,AAJ,Central,Columbus,1052,700,66.5399239543726%
Madison,DARBY,AAK,Central,Columbus,514,335,65.1750972762646%
Madison,DEERCREEK,AAL,Central,Columbus,617,372,60.291734197731%
Madison,FAIRFIELD,AAM,Central,Columbus,997,593,59.4784353059178%
Madison,WEST JEFFERSON A,AAN,Central,Columbus,1495,775,51.8394648829431%
Madison,WEST JEFFERSON B,AAO,Central,Columbus,1130,595,52.6548672566372%
Madison,JEFFERSON TWP A,AAP,Central,Columbus,1342,814,60.655737704918%
Madison,JEFFERSON TWP B,AAQ,Central,Columbus,869,594,68.3544303797468%
Madison,MONROE / PIKE,AAR,Central,Columbus,1306,668,51.1485451761103%
Madison,OAK RUN,AAS,Central,Columbus,372,229,61.5591397849462%
Madison,PAINT / RANGE / STOKES,AAT,Central,Columbus,1420,786,55.3521126760563%
Madison,MT STERLING,AAV,Central,Columbus,1066,506,47.4671669793621%
Madison,PLEASANT,AAW,Central,Columbus,864,520,60.1851851851852%
Madison,CHOCTAW LAKE EAST,AAY,Central,Columbus,722,451,62.4653739612188%
Madison,CHOCTAW LAKE WEST,AAZ,Central,Columbus,866,597,68.9376443418014%
Madison,SOMERFORD,ABB,Central,Columbus,731,465,63.6114911080711%
Madison,UNION,ABD,Central,Columbus,957,535,55.9038662486938%
Mahoning,PRECINCT CMP1 A,AAA,Northeast,Youngstown,704,202,28.6931818181818%
Mahoning,PRECINCT CMP1 B,AAB,Northeast,Youngstown,625,254,40.64%
Mahoning,PRECINCT CMP2 A,AAE,Northeast,Youngstown,506,282,55.7312252964427%
Mahoning,PRECINCT CMP2 B,AAF,Northeast,Youngstown,593,293,49.4097807757167%
Mahoning,PRECINCT CMP2 C,AAG,Northeast,Youngstown,595,346,58.1512605042017%
Mahoning,PRECINCT CMP3 A,AAI,Northeast,Youngstown,638,339,53.1347962382445%
Mahoning,PRECINCT CMP3 B,AAJ,Northeast,Youngstown,638,264,41.3793103448276%
